,x0,carat,cut,color,clarity,x,y,z,depth,table,price
44044,1,0.9,3,3,4,6.1,6.16,3.86,63.0,55.0,3162
44045,1,1.2,4,4,8,6.72,6.65,4.2,62.8,59.0,10053
44046,1,0.32,5,5,6,4.41,4.44,2.74,61.9,56.0,645
44047,1,1.5,3,7,6,7.24,7.3,4.58,63.0,59.0,13372
44048,1,1.11,5,5,4,6.66,6.63,4.1,61.7,55.0,4942
44049,1,1.11,5,5,9,6.7,6.74,4.01,59.7,58.0,12956
44050,1,0.45,4,2,4,4.96,4.92,3.02,60.1,59.0,830
44052,1,1.06,5,4,8,6.56,6.62,4.04,61.4,56.0,9645
44053,1,2.09,5,2,4,8.27,8.19,5.04,61.2,57.0,13933
44057,1,0.33,4,3,10,4.43,4.38,2.77,62.9,58.0,1010
44058,1,1.34,4,4,8,7.16,7.1,4.37,61.3,58.0,11118
44059,1,1.22,5,4,7,6.88,6.85,4.27,62.2,56.0,9292
44061,1,0.93,4,4,4,6.27,6.24,3.89,62.2,55.0,3689
44062,1,0.31,5,6,8,4.33,4.36,2.68,61.7,56.0,816
44063,1,0.3,5,7,7,4.3,4.34,2.67,61.8,56.0,661
44064,1,1.51,5,3,4,7.31,7.36,4.54,61.9,56.0,8951
44065,1,0.66,3,4,10,5.69,5.74,3.46,60.5,59.0,3051
44066,1,0.31,2,5,9,4.21,4.25,2.69,63.6,61.0,742
44067,1,1.03,5,3,8,6.43,6.49,4.03,62.2,55.0,6638
44069,1,0.9,3,5,6,6.12,6.19,3.86,62.7,58.0,5160
44070,1,0.32,5,4,9,4.42,4.44,2.72,61.4,55.0,842
44071,1,0.26,3,5,9,4.09,4.13,2.53,61.7,57.0,657
44072,1,0.34,5,4,5,4.49,4.54,2.79,61.9,55.5,531
44074,1,2.02,4,4,5,8.16,8.1,4.94,61.8,58.0,17579
44075,1,0.32,4,7,5,4.37,4.34,2.71,62.2,60.0,706
44078,1,0.33,4,4,7,4.41,4.46,2.73,61.6,60.0,666
44084,1,1.0,4,3,4,6.42,6.36,3.9,61.0,60.0,3472
44085,1,0.76,5,4,6,5.9,5.94,3.63,61.3,56.0,2782
44086,1,1.0,3,5,5,6.38,6.45,3.88,60.5,60.0,5119
44087,1,0.3,3,3,5,4.22,4.27,2.67,62.9,57.0,432
44088,1,0.92,4,4,4,6.21,6.15,3.89,62.9,58.0,3650
44091,1,0.41,5,3,8,4.78,4.74,2.95,62.0,56.0,961
44092,1,0.54,4,3,7,5.29,5.24,3.26,61.9,56.0,1637
44094,1,0.32,5,4,8,4.41,4.43,2.68,60.6,57.0,730
44095,1,0.9,2,3,4,6.08,6.13,3.85,63.1,55.0,3024
44097,1,0.72,3,5,6,5.75,5.78,3.55,61.6,58.0,3238
44098,1,0.82,5,5,5,5.96,6.02,3.75,62.6,57.0,2974
44100,1,0.7,5,6,5,5.75,5.78,3.52,61.1,56.0,3330
44101,1,0.32,3,6,9,4.49,4.45,2.72,60.9,58.0,931
44103,1,1.01,4,4,4,6.48,6.43,3.94,61.0,58.0,4327
44106,1,1.57,5,2,6,7.36,7.4,4.63,62.7,56.0,10278
44107,1,1.01,5,5,5,6.4,6.44,4.0,62.3,57.0,4829
44108,1,0.53,5,5,7,5.24,5.21,3.22,61.6,55.0,1740
44110,1,1.15,5,2,5,6.73,6.76,4.17,61.8,55.0,6300
44111,1,0.57,3,6,7,5.43,5.5,3.23,59.1,57.0,2008
44112,1,0.7,2,6,7,5.46,5.54,3.6,65.5,57.0,2657
44113,1,1.43,1,6,5,7.1,7.03,4.61,65.1,56.0,7928
44114,1,0.23,5,5,8,3.95,3.97,2.41,60.9,57.0,530
44116,1,0.32,5,6,6,4.44,4.41,2.73,61.7,56.0,900
44117,1,0.5,4,4,9,5.12,5.08,3.11,61.0,60.0,2070
44119,1,0.7,5,4,6,5.7,5.73,3.52,61.6,56.0,3451
44120,1,0.82,5,6,4,6.06,6.12,3.71,60.9,56.0,3328
44121,1,1.11,3,4,5,6.62,6.67,4.01,60.3,60.0,5000
44122,1,0.34,4,2,5,4.58,4.57,2.71,59.2,61.0,574
44123,1,0.71,5,7,4,5.71,5.74,3.57,62.4,55.0,2480
44124,1,0.7,4,4,4,5.73,5.7,3.37,58.9,59.0,1636
44126,1,0.4,5,4,9,4.75,4.78,2.94,61.7,57.0,967
44128,1,0.9,4,4,3,6.2,6.15,3.78,61.3,59.0,1777
44131,1,0.35,5,6,7,4.53,4.5,2.78,61.6,57.0,1063
44132,1,2.1,5,3,4,8.17,8.13,5.14,63.1,55.0,18462
44133,1,0.56,5,7,6,5.26,5.3,3.27,61.9,57.0,1963
44134,1,0.4,5,7,6,4.79,4.74,2.92,61.3,56.0,1050
44135,1,0.54,5,3,7,5.22,5.2,3.25,62.4,56.0,1637
44136,1,1.0,1,4,7,6.32,6.17,3.94,63.1,68.0,4892
44138,1,0.91,3,3,7,6.22,6.25,3.85,61.7,56.0,4066
44140,1,0.38,5,6,8,4.62,4.66,2.88,62.1,54.5,1073
44141,1,1.14,5,3,6,6.71,6.72,4.16,62.0,55.0,7059
44143,1,1.12,4,3,6,6.77,6.7,4.08,60.6,59.0,6052
44144,1,0.32,5,7,8,4.41,4.37,2.73,62.2,56.0,1014
44145,1,1.05,5,2,5,6.45,6.53,4.06,62.6,56.0,4466
44146,1,1.12,5,1,4,6.63,6.59,4.13,62.5,57.0,4325
44147,1,1.59,4,6,7,7.58,7.49,4.61,61.2,58.0,17552
44148,1,0.38,4,2,5,4.72,4.67,2.84,60.5,58.0,746
44149,1,0.7,5,7,5,5.68,5.7,3.47,61.0,59.0,2804
44150,1,0.3,4,2,8,4.33,4.28,2.66,61.8,58.0,675
44151,1,0.97,3,5,4,6.38,6.45,3.84,59.9,59.0,4063
44152,1,0.57,3,7,5,5.4,5.34,3.21,59.8,60.0,1906
44153,1,1.24,5,3,5,6.92,6.84,4.24,61.6,57.0,6958
44154,1,1.15,3,6,6,6.65,6.68,4.19,62.9,56.0,6929
44155,1,0.83,3,6,5,5.96,6.04,3.83,63.8,54.0,3295
44156,1,1.22,4,2,5,6.83,6.8,4.27,62.7,58.0,5602
44157,1,0.7,1,5,7,5.65,5.58,3.62,64.5,57.0,2381
44158,1,1.0,4,7,4,6.46,6.41,3.92,60.9,59.0,5286
44159,1,1.13,3,3,4,6.61,6.69,4.17,62.7,55.0,4661
44160,1,0.91,3,7,5,6.16,6.19,3.88,62.8,58.0,5033
44161,1,0.3,5,3,8,4.31,4.34,2.67,61.7,54.0,605
44162,1,0.54,5,7,7,5.21,5.24,3.21,61.4,57.0,2039
44165,1,0.3,5,5,9,4.32,4.3,2.67,61.9,57.0,995
44166,1,1.15,3,6,10,6.78,6.86,4.04,59.2,57.0,12895
44167,1,2.19,4,2,4,8.38,8.34,5.08,60.8,60.0,15169
44168,1,0.32,5,7,5,4.35,4.39,2.74,62.7,54.0,589
44169,1,0.45,3,6,5,4.84,4.88,3.05,62.8,58.0,851
44170,1,0.71,4,4,4,5.69,5.63,3.55,62.7,60.0,2147
44171,1,0.72,3,1,5,5.87,5.93,3.44,58.3,62.0,1886
44172,1,0.4,5,6,6,4.71,4.74,2.95,62.4,56.0,912
44174,1,1.03,5,6,7,6.47,6.53,4.01,61.7,56.0,8284
44175,1,0.36,4,5,5,4.61,4.54,2.82,61.6,60.0,770
44177,1,0.36,5,5,5,4.53,4.56,2.85,62.7,57.0,520
44178,1,0.33,5,3,6,4.45,4.48,2.71,60.7,57.0,521
44179,1,1.0,2,3,6,6.3,6.26,4.0,63.7,59.0,4861
44180,1,0.3,2,3,5,4.2,4.26,2.7,63.8,55.0,432
44181,1,0.3,4,5,5,4.33,4.29,2.66,61.7,59.0,641
44182,1,0.31,5,6,6,4.43,4.46,2.65,59.8,57.0,695
44183,1,0.6,5,6,6,5.4,5.43,3.36,62.0,56.0,2112
44185,1,0.59,5,4,5,5.38,5.42,3.31,61.3,56.0,1782
44186,1,0.56,5,4,6,5.33,5.37,3.25,60.8,55.0,1662
44187,1,1.15,5,4,7,6.71,6.73,4.16,61.9,56.0,7999
44188,1,0.3,4,6,5,4.31,4.35,2.59,59.8,60.0,526
44190,1,0.53,5,7,6,5.24,5.26,3.16,60.2,57.0,1857
44191,1,0.4,3,4,5,4.66,4.72,2.89,61.6,59.0,702
44192,1,1.34,5,1,7,7.04,7.12,4.39,62.0,57.0,5748
44193,1,0.7,2,6,4,5.71,5.78,3.43,59.7,63.0,2092
44194,1,0.41,5,4,10,4.78,4.81,2.96,61.7,56.0,1259
44195,1,1.15,4,4,8,6.92,6.84,4.02,58.4,59.0,8501
44196,1,0.52,2,6,4,5.15,5.12,3.27,63.7,56.0,1229
44197,1,1.21,4,2,7,6.76,6.81,4.2,61.9,58.0,5739
44198,1,0.3,5,2,8,4.29,4.33,2.69,62.5,53.6,532
44199,1,0.53,5,6,9,5.17,5.21,3.2,61.7,57.0,2407
44200,1,0.91,3,2,4,6.08,6.12,3.87,63.4,58.0,3006
44202,1,0.35,5,4,10,4.52,4.55,2.8,61.7,55.0,1001
44203,1,1.19,5,5,6,6.78,6.76,4.2,62.0,57.0,8415
44205,1,0.5,5,5,7,5.06,5.09,3.17,62.5,57.0,1710
44207,1,0.7,1,2,6,5.6,5.55,3.59,64.4,55.0,1996
44208,1,0.4,2,5,5,4.63,4.68,2.96,63.6,56.0,687
44209,1,1.53,4,2,6,7.41,7.36,4.58,62.0,58.0,10196
44210,1,0.31,5,3,8,4.37,4.32,2.72,62.6,56.0,802
44211,1,0.65,5,7,6,5.56,5.5,3.47,62.7,57.0,2392
44212,1,0.54,3,5,5,5.13,5.12,3.23,63.0,60.0,1356
44213,1,1.74,5,4,6,7.72,7.68,4.75,61.7,56.0,16316
44214,1,1.21,5,3,6,6.86,6.8,4.23,61.9,55.0,7250
44215,1,0.5,4,3,10,5.14,5.03,3.12,61.4,61.0,1971
44216,1,0.55,3,4,7,5.32,5.36,3.17,59.4,62.0,1667
44217,1,1.33,2,1,6,7.3,7.23,4.17,57.4,62.0,5251
44218,1,1.2,3,4,9,6.79,6.83,4.21,61.8,55.0,9968
44220,1,0.32,4,4,5,4.35,4.37,2.73,62.6,58.0,477
44225,1,0.53,4,7,6,5.24,5.2,3.21,61.5,58.0,1956
44229,1,0.32,5,4,10,4.41,4.43,2.73,61.8,55.0,954
44231,1,0.58,5,3,7,5.33,5.36,3.33,62.3,57.0,1764
44232,1,0.9,2,5,6,6.11,6.15,3.88,63.3,57.0,4432
44233,1,1.3,2,3,4,6.94,6.87,4.4,63.7,57.0,6042
44234,1,1.75,4,4,6,7.62,7.53,4.76,62.8,59.0,16220
44235,1,1.01,2,5,5,6.29,6.32,4.02,63.8,59.0,4899
44236,1,0.29,1,5,5,4.48,4.41,2.48,55.8,60.0,1776
44238,1,0.81,3,1,5,5.88,5.91,3.72,63.1,59.0,2482
44239,1,1.09,3,2,6,6.55,6.62,4.12,62.6,57.0,5072
44240,1,1.24,4,3,7,6.9,6.83,4.27,62.2,59.0,7222
44242,1,0.31,5,4,4,4.37,4.39,2.71,61.9,55.0,436
44243,1,0.9,3,5,6,6.17,6.21,3.82,61.7,57.0,4493
44244,1,0.7,5,5,5,5.78,5.82,3.52,60.7,57.0,2671
44245,1,0.3,5,3,7,4.24,4.27,2.66,62.5,56.0,526
44246,1,1.6,4,4,9,7.58,7.48,4.63,61.5,58.0,17360
44247,1,0.71,1,2,7,5.61,5.56,3.6,64.5,56.0,2104
44248,1,1.73,4,1,5,7.78,7.73,4.71,60.7,58.0,9271
44249,1,0.5,5,6,6,5.07,5.09,3.16,62.2,55.0,1624
44255,1,1.01,2,6,4,6.56,6.58,3.78,57.5,63.0,4171
44256,1,1.04,5,4,4,6.54,6.48,4.0,61.4,57.0,4455
44258,1,0.82,5,4,7,5.99,6.03,3.72,61.9,54.0,3880
44259,1,0.36,5,7,5,4.55,4.61,2.84,62.0,56.0,663
44260,1,0.7,4,5,4,5.74,5.67,3.51,61.5,58.0,2043
44261,1,0.41,3,6,4,4.8,4.84,2.87,59.5,62.0,638
44262,1,0.74,5,6,6,5.8,5.77,3.63,62.7,54.0,2984
44265,1,1.24,5,1,5,6.92,6.86,4.26,61.8,57.0,5000
44266,1,0.7,3,4,4,5.79,5.81,3.42,59.0,62.0,2872
44269,1,1.16,5,5,9,6.76,6.81,4.17,61.5,56.0,13595
44271,1,1.51,2,1,6,7.27,7.24,4.64,64.0,58.0,7062
44273,1,1.2,5,4,9,6.77,6.81,4.22,62.2,57.0,9009
44274,1,0.7,5,6,5,5.78,5.83,3.49,60.1,57.0,2929
44276,1,0.36,5,6,8,4.56,4.6,2.84,62.0,54.0,887
44277,1,0.91,5,3,6,6.2,6.23,3.89,62.6,57.0,4033
44278,1,1.11,3,3,5,6.53,6.61,4.15,63.2,58.0,5192
44279,1,1.53,4,2,5,7.39,7.32,4.52,61.5,59.0,8911
44280,1,1.24,5,5,6,6.93,6.9,4.27,61.7,53.0,8983
44281,1,0.3,5,6,6,4.33,4.29,2.65,61.5,56.0,844
44282,1,0.86,5,6,5,6.16,6.18,3.74,60.6,56.0,4228
44283,1,1.51,4,1,8,7.31,7.33,4.58,62.6,59.0,8770
44284,1,0.9,4,4,6,6.34,6.19,3.79,60.9,58.0,4183
44285,1,0.72,1,6,5,5.91,5.97,3.38,56.9,61.0,2498
44286,1,0.33,4,6,6,4.49,4.47,2.72,60.7,58.0,928
44287,1,1.52,5,3,8,7.32,7.3,4.59,62.8,56.0,12764
44288,1,0.53,5,3,7,5.21,5.23,3.22,61.7,56.0,1678
44290,1,1.09,2,7,7,6.57,6.49,4.17,63.9,57.0,7493
44291,1,1.18,5,5,9,6.79,6.83,4.19,61.5,55.6,13257
44293,1,0.5,3,4,6,5.08,5.1,3.1,60.9,58.0,1351
44294,1,0.31,5,6,8,4.39,4.41,2.68,60.9,56.0,979
44296,1,0.45,5,2,7,4.95,4.97,3.07,61.9,54.0,825
44297,1,1.02,3,4,5,6.43,6.53,3.97,61.3,56.0,5291
44300,1,1.51,5,4,7,7.48,7.38,4.5,60.6,57.0,14507
44302,1,0.32,5,4,6,4.37,4.4,2.72,62.0,57.0,561
44303,1,0.91,3,7,5,6.24,6.21,3.79,60.8,60.0,4561
44305,1,0.57,5,6,6,5.35,5.32,3.28,61.5,57.0,2491
44306,1,0.43,5,7,7,4.87,4.85,3.01,61.9,55.0,1264
44307,1,0.5,4,6,6,5.04,5.01,3.16,62.9,60.0,1629
44310,1,0.9,3,6,4,6.24,6.3,3.73,59.5,61.0,3139
44311,1,1.19,5,2,5,6.73,6.69,4.28,63.7,57.0,5331
44312,1,0.71,4,3,5,5.66,5.62,3.55,62.9,58.0,2364
44313,1,0.33,5,5,9,4.44,4.47,2.75,61.7,57.0,955
44315,1,0.27,5,5,8,4.14,4.16,2.57,62.0,55.0,760
44316,1,1.16,1,3,5,6.54,6.46,4.28,65.8,58.0,5411
44318,1,0.38,5,7,7,4.66,4.69,2.85,61.0,57.0,955
44320,1,0.58,5,4,10,5.39,5.46,3.3,60.9,57.0,2508
44324,1,1.1,4,3,5,6.6,6.55,4.14,63.0,58.0,4916
44326,1,1.11,4,3,4,6.61,6.56,4.05,61.5,59.0,4212
44327,1,0.97,3,4,5,6.36,6.4,3.89,61.0,59.0,4504
44328,1,0.74,4,6,4,5.83,5.78,3.56,61.3,59.0,2527
44329,1,0.62,5,7,9,5.45,5.48,3.4,62.2,54.0,3968
44330,1,0.5,4,6,6,5.09,5.07,3.14,61.8,58.0,1746
44332,1,0.31,5,4,9,4.33,4.34,2.71,62.5,55.0,816
44333,1,1.02,4,3,4,6.5,6.54,3.9,59.8,59.0,4207
44334,1,1.36,4,6,8,7.12,7.2,4.38,59.8,59.0,13598
44335,1,1.06,5,3,5,6.53,6.48,4.08,62.7,57.0,4196
44338,1,0.34,5,7,9,4.49,4.45,2.79,62.4,55.0,1211
44340,1,0.3,5,4,10,4.29,4.32,2.68,62.3,56.0,863
44341,1,0.9,5,4,5,6.17,6.24,3.82,61.6,57.0,4001
44342,1,0.33,4,4,6,4.4,4.46,2.74,61.9,59.0,579
44343,1,1.0,4,4,7,6.48,6.42,3.91,60.6,59.0,6115
44345,1,1.45,3,7,8,7.25,7.32,4.52,62.0,56.0,17545
44346,1,0.9,2,3,6,6.11,6.07,3.9,64.0,58.0,3919
44350,1,1.02,2,6,4,6.37,6.41,4.04,63.2,56.0,4712
44352,1,0.38,5,4,5,4.67,4.63,2.85,61.3,56.0,855
44355,1,0.34,5,7,6,4.48,4.52,2.79,62.0,54.0,805
44356,1,0.7,3,2,7,5.64,5.6,3.56,63.3,55.0,1995
44357,1,0.7,4,7,4,5.71,5.67,3.52,61.9,58.0,2536
44358,1,0.3,3,4,8,4.23,4.2,2.66,63.1,56.0,878
44361,1,0.38,5,6,8,4.66,4.63,2.86,61.6,55.0,1176
44362,1,1.51,3,6,4,7.27,7.37,4.47,61.1,60.0,9343
44363,1,1.5,3,6,4,7.28,7.25,4.61,63.5,59.0,9450
44364,1,1.03,4,3,5,6.64,6.6,3.88,58.6,61.0,4406
44365,1,0.51,4,6,6,5.15,5.12,3.17,61.7,58.0,1781
44366,1,1.01,4,1,4,6.44,6.4,3.96,61.7,58.0,3563
44367,1,1.71,4,3,8,7.77,7.67,4.74,61.4,59.0,14866
44368,1,0.91,2,5,4,6.11,6.06,3.89,63.9,56.0,3058
44369,1,1.23,4,4,6,6.91,6.85,4.24,61.6,58.0,5654
44370,1,0.34,1,5,3,4.72,4.6,2.6,55.8,62.0,2160
44371,1,0.33,5,4,6,4.44,4.43,2.76,62.2,56.0,743
44372,1,2.0,4,1,8,8.0,7.97,5.03,63.0,59.0,15214
44374,1,0.53,5,7,5,5.19,5.23,3.23,62.0,57.0,1566
44376,1,1.52,4,2,5,7.61,7.56,4.41,58.1,62.0,8852
44377,1,0.7,3,2,5,5.77,5.82,3.44,59.4,62.0,2058
44379,1,0.26,5,5,7,4.1,4.08,2.55,62.3,56.0,580
44381,1,2.0,3,7,4,8.16,8.23,4.92,60.0,56.0,17953
44382,1,0.31,2,3,7,4.25,4.27,2.73,64.1,55.0,476
44383,1,0.54,3,7,6,5.26,5.3,3.2,60.6,58.0,1892
44384,1,1.25,4,3,4,6.93,6.86,4.28,62.1,58.0,5950
44385,1,0.7,5,6,5,5.73,5.76,3.5,60.9,57.0,2768
44386,1,1.03,4,5,9,6.63,6.57,3.94,59.7,60.0,10546
44387,1,1.87,4,6,5,7.94,7.88,4.9,61.9,58.0,16232
44388,1,0.3,4,5,10,4.34,4.3,2.66,61.6,58.0,1085
44392,1,0.53,5,6,8,5.19,5.23,3.24,62.2,54.0,2273
44394,1,0.71,3,1,9,5.8,5.83,3.47,59.7,58.0,2218
44395,1,0.3,3,7,6,4.27,4.29,2.69,62.9,61.0,710
44398,1,1.22,5,7,4,6.84,6.92,4.25,61.8,58.0,6372
44399,1,0.7,2,5,5,5.77,5.81,3.4,58.7,61.0,2264
44400,1,0.25,4,6,9,4.09,4.11,2.49,60.7,60.0,576
44404,1,0.7,5,2,9,5.69,5.73,3.53,61.8,56.0,2966
44406,1,0.3,5,4,9,4.27,4.31,2.67,62.2,56.0,753
44407,1,0.31,2,2,7,4.28,4.33,2.72,63.2,56.0,489
44408,1,0.31,4,4,7,4.35,4.32,2.68,61.8,59.0,802
44409,1,1.24,4,5,4,6.94,6.9,4.25,61.4,58.0,5889
44411,1,1.07,5,4,6,6.55,6.57,4.06,61.9,55.0,7275
44413,1,0.57,5,6,6,5.34,5.38,3.3,61.6,56.0,1728
44414,1,0.36,4,4,7,4.5,4.55,2.82,62.3,59.0,726
44415,1,1.22,5,3,4,6.88,6.93,4.2,61.0,57.0,5502
44416,1,0.71,3,4,6,5.69,5.74,3.53,61.8,56.0,2647
44417,1,0.53,5,5,8,5.2,5.24,3.25,62.3,56.0,1943
44419,1,1.0,4,5,6,6.35,6.32,3.98,62.8,59.0,6328
44420,1,0.41,5,7,5,4.77,4.8,2.94,61.4,56.0,791
44421,1,1.65,5,4,6,7.65,7.61,4.72,61.9,57.0,14593
44422,1,2.19,4,2,4,8.31,8.26,5.18,62.5,58.0,15169
44423,1,0.51,3,4,10,5.06,5.09,3.24,63.8,58.0,2063
44424,1,0.51,2,3,6,5.07,5.02,3.12,61.8,65.0,1128
44425,1,0.72,2,6,5,5.72,5.64,3.63,63.9,58.0,2305
44426,1,0.31,4,2,5,4.39,4.34,2.68,61.4,61.0,523
44427,1,0.37,4,5,5,4.62,4.66,2.8,60.3,58.0,616
44428,1,0.25,3,6,8,4.03,4.11,2.48,60.9,59.0,575
44429,1,0.91,4,3,6,6.17,6.15,3.87,62.8,58.0,4128
44431,1,0.51,3,6,7,5.18,5.25,3.13,60.0,57.0,1717
44432,1,1.69,2,4,7,7.8,7.84,4.54,58.1,58.0,17338
44433,1,0.33,3,4,4,4.5,4.52,2.68,59.4,59.0,434
44434,1,0.58,5,2,9,5.34,5.32,3.31,62.1,56.0,1805
44435,1,1.01,4,5,6,6.59,6.51,3.86,58.9,58.0,6271
44440,1,0.76,5,2,10,5.92,5.89,3.64,61.6,55.0,2988
44441,1,1.01,4,6,6,6.67,6.6,3.93,59.2,59.0,7287
44442,1,0.24,3,5,6,3.98,4.0,2.47,61.9,59.0,419
44444,1,0.72,5,3,9,5.74,5.76,3.54,61.5,57.0,3180
44445,1,0.29,3,4,6,4.24,4.27,2.63,62.0,55.0,471
44446,1,0.27,3,4,8,4.13,4.16,2.58,62.4,56.0,504
44447,1,1.91,1,2,7,8.1,7.91,4.78,59.5,68.0,12244
44448,1,1.23,2,1,5,6.74,6.8,4.27,63.1,57.6,4870
44450,1,2.26,5,4,4,8.44,8.36,5.2,61.9,57.0,12831
44451,1,0.53,5,5,8,5.21,5.24,3.22,61.6,55.0,2131
44455,1,0.48,5,3,5,5.06,5.1,3.11,61.2,56.0,927
44456,1,1.07,5,7,8,6.63,6.68,4.01,60.3,56.0,12545
44457,1,0.77,5,7,8,5.83,5.85,3.64,62.3,57.0,5207
44459,1,0.92,2,7,5,6.28,6.32,3.79,60.2,56.0,5259
44460,1,2.0,5,3,5,7.9,7.79,5.11,65.0,61.0,18604
44461,1,0.71,1,7,6,5.61,5.58,3.62,64.7,58.0,3077
44462,1,0.9,3,5,5,6.14,6.2,3.8,61.6,56.0,3724
44463,1,0.77,3,5,4,5.94,5.97,3.58,60.1,56.0,2667
44465,1,2.16,5,1,7,8.34,8.27,5.1,61.4,55.0,18462
44466,1,1.05,5,4,6,6.58,6.65,4.02,60.8,57.0,6486
44467,1,1.12,3,2,7,6.82,6.77,4.05,59.6,58.0,5036
44468,1,1.55,4,2,5,7.33,7.35,4.59,62.5,60.0,8866
44469,1,1.3,5,3,4,7.09,7.04,4.32,61.1,57.0,6552
44470,1,0.26,3,5,5,4.15,4.21,2.56,61.3,55.0,401
44471,1,0.75,2,7,5,5.78,5.76,3.7,64.1,54.0,2608
44475,1,1.01,3,7,5,6.33,6.37,4.02,63.3,57.0,5622
44476,1,2.0,5,3,5,8.05,8.01,4.96,61.8,57.0,12654
44478,1,0.9,1,3,4,6.05,5.95,3.95,65.6,58.0,3105
44481,1,0.7,3,2,4,5.73,5.79,3.43,59.5,58.0,1795
44482,1,0.33,4,5,4,4.4,4.43,2.75,62.3,58.0,434
44483,1,0.31,2,4,9,4.3,4.33,2.74,63.5,57.0,816
44485,1,0.46,4,6,7,4.91,4.94,3.05,61.9,58.0,1372
44486,1,0.72,5,4,4,5.74,5.77,3.6,62.6,52.0,2295
44488,1,0.23,3,5,9,3.92,3.94,2.47,62.8,54.0,583
44489,1,0.7,4,3,8,5.72,5.66,3.47,61.0,62.0,2644
44492,1,0.32,5,4,8,4.38,4.34,2.71,62.2,56.0,936
44494,1,0.34,5,5,9,4.5,4.53,2.78,61.6,56.0,1174
44497,1,2.01,5,2,5,8.16,8.08,5.03,61.9,56.0,14558
44498,1,1.66,5,6,4,7.45,7.63,4.73,62.7,56.0,10754
44500,1,0.85,2,4,5,5.95,5.98,3.87,64.9,56.0,2945
44501,1,0.31,3,7,4,4.3,4.34,2.7,62.5,55.0,462
44503,1,0.4,4,7,4,4.83,4.8,2.91,60.4,59.0,855
44505,1,0.39,5,4,9,4.7,4.64,2.91,62.3,57.0,1170
44506,1,1.13,5,5,4,6.78,6.72,4.08,60.4,56.0,4449
44507,1,0.52,5,6,8,5.15,5.18,3.19,61.8,56.0,2430
44508,1,0.42,3,7,4,4.91,4.98,2.9,58.6,58.0,625
44509,1,0.31,5,6,6,4.36,4.38,2.71,62.0,56.0,589
44510,1,0.24,5,4,10,4.0,4.03,2.46,61.3,57.0,559
44511,1,1.58,3,1,5,7.47,7.54,4.62,61.6,57.0,8057
44512,1,0.31,4,3,9,4.34,4.3,2.67,61.8,58.0,907
44513,1,0.71,3,6,6,5.8,5.85,3.47,59.6,60.0,2954
44514,1,0.9,5,6,8,6.11,6.21,3.87,62.8,54.0,7286
44515,1,0.51,5,3,7,5.14,5.17,3.2,62.0,56.0,1668
44519,1,0.26,5,5,7,4.08,4.1,2.55,62.3,56.0,452
44520,1,0.55,4,4,5,5.28,5.23,3.22,61.3,59.0,1415
44522,1,1.02,2,7,5,6.48,6.54,3.97,61.0,63.0,5219
44523,1,1.24,5,3,7,6.88,6.91,4.25,61.6,56.0,8299
44524,1,0.37,5,4,6,4.63,4.65,2.85,61.4,56.0,671
44525,1,0.53,5,5,8,5.22,5.24,3.18,60.8,56.0,2160
44526,1,1.5,2,7,5,7.24,7.31,4.59,63.1,57.0,11756
44528,1,0.34,5,2,10,4.5,4.52,2.79,61.9,55.0,695
44531,1,1.0,1,5,4,6.26,6.23,4.07,65.1,55.0,3265
44533,1,0.91,1,7,3,6.0,5.94,3.95,66.2,57.0,2491
44534,1,0.51,3,6,6,5.09,5.05,3.22,63.5,57.0,1638
44535,1,0.71,3,4,4,5.71,5.6,3.59,63.4,56.0,1740
44536,1,2.01,1,2,4,7.93,7.69,5.21,66.9,58.0,10711
44538,1,1.51,4,2,6,7.35,7.29,4.56,62.3,60.0,8997
44541,1,0.44,4,3,6,4.88,4.91,3.0,61.3,58.0,810
44542,1,1.3,3,3,6,6.93,6.96,4.34,62.5,59.0,7092
44545,1,1.1,5,5,3,6.68,6.62,4.08,61.3,57.0,3690
44546,1,0.59,3,1,6,5.42,5.47,3.31,60.8,56.6,1257
44547,1,0.44,4,4,9,4.96,4.9,3.0,60.9,59.0,1294
44548,1,1.06,4,7,6,6.71,6.68,3.99,59.6,60.0,7280
44549,1,1.51,5,4,6,7.37,7.3,4.54,61.9,57.0,13115
44550,1,0.37,5,4,8,4.62,4.66,2.86,61.6,55.0,815
44551,1,0.9,3,5,4,6.13,6.14,3.79,61.8,60.0,3803
44552,1,1.22,4,6,4,6.86,6.84,4.21,61.5,58.0,6121
44553,1,0.52,4,3,5,5.2,5.15,3.19,61.6,57.0,1138
44554,1,0.83,4,6,5,6.05,5.97,3.74,62.2,59.0,2913
44555,1,0.93,5,6,5,6.24,6.27,3.89,62.2,55.0,4374
44558,1,2.03,5,4,5,8.04,7.99,5.05,63.0,56.0,12618
44559,1,0.5,5,6,6,5.14,5.11,3.15,61.5,57.0,1746
44560,1,1.14,3,6,4,6.71,6.78,4.06,60.2,58.0,5014
44561,1,0.78,5,4,6,5.94,5.89,3.65,61.7,55.0,3184
44562,1,0.35,5,6,6,4.5,4.52,2.82,62.5,55.0,767
44565,1,0.55,5,7,7,5.28,5.26,3.24,61.5,56.0,2020
44568,1,0.55,5,5,6,5.3,5.26,3.26,61.7,56.0,1819
44569,1,0.33,3,6,5,4.47,4.49,2.7,60.3,60.0,579
44571,1,0.7,5,7,6,5.69,5.75,3.5,61.2,57.0,3788
44572,1,0.51,4,6,8,5.25,5.17,3.09,59.3,59.0,2419
